protocolTitle,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8065PRO3,LDSR,PUCCSO,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,30F35VYHR,LDSR,TARSC,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1820PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8480PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8480PRO3,LDSR,SETOTU,4.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DK7088RR,YLD,N/A,73.693491,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8065PRO3,YLD,N/A,63.773891,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DK7088RR,LDSR,SETOTU,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DK7088RR,LDSR,PUCCSO,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8480PRO3,LDSR,CURVSP,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB255PRO3,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1820PRO3,LDSR,PUCCSO,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8480PRO3,YLD,N/A,30.922189,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB255PRO3,LDSR,CURVSP,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1822PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1820PRO3,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8065PRO3,LDSR,CERCZM,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AG8480PRO3,LDSR,PHYRMA,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1820PRO3,LDSR,CURVSP,5.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1822PRO3,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,30F35VYHR,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB360PRO3,LDSR,SETOTU,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB360PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB360PRO3,YLD,N/A,65.173373,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1822PRO3,LDSR,PHYRMA,4.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB255PRO3,YLD,N/A,39.094231,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1820PRO3,LDSR,SETOTU,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,30F35VYHR,LDSR,CERCZM,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,30F35VYHR,LDSR,PHYRMA,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,30F35VYHR,YLD,N/A,74.436723,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DKB255PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,DK7088VT3P,LDSR,SETOTU,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW01_SANCARLOS_OA_V,AS1822PRO3,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,YLD,N/A,27.703402,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,CURVSP,4.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,YLD,N/A,29.64497,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,DIPDMC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,DIPDMC,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,TARSC,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,YLD,N/A,32.791309,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,DIPDMC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,DIPDMC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,DIPDMC,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,YLD,N/A,23.55,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,YLD,N/A,25.014645,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088RR,LDSR,PHYRMA,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,TARSC,4.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,TARSC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,TARSC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,TARSC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,TARSC,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1820PRO4,LDSR,DIPDMC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,TARSC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,YLD,N/A,24.306102,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,30F35VYHR,YLD,N/A,23.58051,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DKB255PRO4,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,DIPDMC,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,NK4015VIP,LDSR,SETOTU,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,DK7088VT3P,LDSR,PHYRMA,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW07_SANMARTIN_EA_V,AS1822PRO4,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,AS1820PRO4,LDSR,CERCZM,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,DK7088RR,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,NK4015VIP,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,AS1820PRO4,LDSR,PUCCSO,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,AS1820PRO4,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,AS1820PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,AS1822PRO4,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,DK7088VT3P,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,NK4015VIP,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,DK7088RR,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,NK4015VIP,YLD,N/A,77.224852,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,30F35VYHR,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,DK7088RR,LDSR,TARSC,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW09_GUACHENÉ_CB_V,DKB255PRO4,LDSR,PHYRMA,1.0,
